Store,Dept,Date,Weekly_Sales,IsHoliday
2,19,7/8/2011,3199.66,FALSE
2,19,7/15/2011,4030.49,FALSE
2,19,7/22/2011,3277.67,FALSE
2,19,7/29/2011,3405.64,FALSE
2,19,8/5/2011,3623.76,FALSE
2,19,8/12/2011,3581.82,FALSE
2,19,8/19/2011,3747.86,FALSE
2,19,8/26/2011,4141.19,FALSE
2,19,9/2/2011,3244.05,FALSE
2,19,9/9/2011,3417.86,TRUE
2,19,9/16/2011,3456.12,FALSE
2,19,9/23/2011,4222.56,FALSE
2,19,9/30/2011,3137.36,FALSE
2,19,10/7/2011,4255.99,FALSE
2,19,10/14/2011,4223.87,FALSE
2,19,10/21/2011,4374.91,FALSE
2,19,10/28/2011,4556.27,FALSE
2,19,11/4/2011,3943.7,FALSE
2,19,11/11/2011,3935.94,FALSE
2,19,11/18/2011,3775.61,FALSE
2,19,11/25/2011,4002.66,TRUE
2,19,12/2/2011,4815.72,FALSE
2,19,12/9/2011,5389.93,FALSE
2,19,12/16/2011,4518.92,FALSE
2,19,12/23/2011,4960.59,FALSE
2,19,12/30/2011,3118.72,TRUE
2,19,1/6/2012,3262.54,FALSE
2,19,1/13/2012,3190.59,FALSE
2,19,1/20/2012,2962.97,FALSE
2,19,1/27/2012,2721.4,FALSE
2,19,2/3/2012,3853.08,FALSE
2,19,2/10/2012,4151.04,TRUE
2,19,2/17/2012,3527.33,FALSE
2,19,2/24/2012,4282.15,FALSE
2,19,3/2/2012,3889.32,FALSE
2,19,3/9/2012,4083.85,FALSE
2,19,3/16/2012,4046.09,FALSE
2,19,3/23/2012,3651.41,FALSE
2,19,3/30/2012,3199.35,FALSE
2,19,4/6/2012,3369.52,FALSE
2,19,4/13/2012,3399.48,FALSE
2,19,4/20/2012,3626.29,FALSE
2,19,4/27/2012,3142.56,FALSE
2,19,5/4/2012,4216.42,FALSE
2,19,5/11/2012,4061.81,FALSE
2,19,5/18/2012,3756.08,FALSE
2,19,5/25/2012,3973.02,FALSE
2,19,6/1/2012,3546.99,FALSE
2,19,6/8/2012,3771.5,FALSE
2,19,6/15/2012,3054.04,FALSE
2,19,6/22/2012,3428.13,FALSE
2,19,6/29/2012,3402.55,FALSE
2,19,7/6/2012,2304.07,FALSE
2,19,7/13/2012,3186.42,FALSE
2,19,7/20/2012,3034.66,FALSE
2,19,7/27/2012,3261.07,FALSE
2,19,8/3/2012,3377.89,FALSE
2,19,8/10/2012,3306.51,FALSE
2,19,8/17/2012,3647.23,FALSE
2,19,8/24/2012,4444.18,FALSE
2,19,8/31/2012,3508.43,FALSE
2,19,9/7/2012,3281.69,TRUE
2,19,9/14/2012,3155.08,FALSE
2,19,9/21/2012,3776.77,FALSE
2,19,9/28/2012,3094.42,FALSE
2,19,10/5/2012,4099.12,FALSE
2,19,10/12/2012,4552.24,FALSE
2,19,10/19/2012,3290.89,FALSE
2,19,10/26/2012,4315,FALSE
2,20,2/5/2010,7231.65,FALSE
2,20,2/12/2010,6521.37,TRUE
2,20,2/19/2010,6596.04,FALSE
2,20,2/26/2010,6828.44,FALSE
2,20,3/5/2010,6467.05,FALSE
2,20,3/12/2010,6991.71,FALSE
2,20,3/19/2010,6957.56,FALSE
2,20,3/26/2010,5320.84,FALSE
2,20,4/2/2010,6804.64,FALSE
2,20,4/9/2010,5762.13,FALSE
2,20,4/16/2010,5412.47,FALSE
2,20,4/23/2010,5300.66,FALSE
2,20,4/30/2010,6123.42,FALSE
2,20,5/7/2010,7337.95,FALSE
2,20,5/14/2010,5660.09,FALSE
2,20,5/21/2010,7562.49,FALSE
2,20,5/28/2010,7266.6,FALSE
2,20,6/4/2010,8855.11,FALSE
2,20,6/11/2010,8297.7,FALSE
2,20,6/18/2010,6690.33,FALSE
2,20,6/25/2010,7259.92,FALSE
2,20,7/2/2010,7701.43,FALSE
2,20,7/9/2010,6986.78,FALSE
2,20,7/16/2010,6771.47,FALSE
2,20,7/23/2010,7038.29,FALSE
2,20,7/30/2010,7785.98,FALSE
2,20,8/6/2010,6325.55,FALSE
2,20,8/13/2010,5607.34,FALSE
2,20,8/20/2010,5961.82,FALSE
2,20,8/27/2010,4799.14,FALSE
2,20,9/3/2010,6468.2,FALSE
2,20,9/10/2010,5750.5,TRUE
2,20,9/17/2010,5620.06,FALSE
2,20,9/24/2010,4501.11,FALSE
2,20,10/1/2010,5797.55,FALSE
2,20,10/8/2010,5129.94,FALSE
2,20,10/15/2010,4095.32,FALSE
2,20,10/22/2010,5184.34,FALSE
2,20,10/29/2010,4053.38,FALSE
2,20,11/5/2010,3678.8,FALSE
2,20,11/12/2010,5257.88,FALSE
2,20,11/19/2010,4856.67,FALSE
2,20,11/26/2010,7853.92,TRUE
2,20,12/3/2010,3404.52,FALSE
2,20,12/10/2010,4631.52,FALSE
2,20,12/17/2010,5013.75,FALSE
2,20,12/24/2010,5692.74,FALSE
2,20,12/31/2010,4925.93,TRUE
2,20,1/7/2011,4146.7,FALSE
2,20,1/14/2011,3808.65,FALSE
2,20,1/21/2011,4258.18,FALSE
2,20,1/28/2011,3920.28,FALSE
2,20,2/4/2011,5657.76,FALSE
2,20,2/11/2011,6629.82,TRUE
2,20,2/18/2011,6939.12,FALSE
2,20,2/25/2011,5756.46,FALSE
2,20,3/4/2011,5921.7,FALSE
2,20,3/11/2011,5611.85,FALSE
2,20,3/18/2011,5745.64,FALSE
2,20,3/25/2011,5772.7,FALSE
2,20,4/1/2011,5021.62,FALSE
2,20,4/8/2011,4761.29,FALSE
2,20,4/15/2011,4610.6,FALSE
2,20,4/22/2011,5069.12,FALSE
2,20,4/29/2011,5006.57,FALSE
2,20,5/6/2011,4364.77,FALSE
2,20,5/13/2011,5406.33,FALSE
2,20,5/20/2011,5459.23,FALSE
2,20,5/27/2011,5243.81,FALSE
2,20,6/3/2011,7317.64,FALSE
2,20,6/10/2011,6843,FALSE
2,20,6/17/2011,6601.09,FALSE
2,20,6/24/2011,5923.55,FALSE
2,20,7/1/2011,7193.29,FALSE
2,20,7/8/2011,6423.16,FALSE
2,20,7/15/2011,6185.33,FALSE
2,20,7/22/2011,5678.68,FALSE
2,20,7/29/2011,5041.02,FALSE
2,20,8/5/2011,5980.21,FALSE
2,20,8/12/2011,5134.68,FALSE
2,20,8/19/2011,5468.8,FALSE
2,20,8/26/2011,4568.85,FALSE
2,20,9/2/2011,4703.23,FALSE
2,20,9/9/2011,5707.38,TRUE
2,20,9/16/2011,4306.32,FALSE
2,20,9/23/2011,4530.99,FALSE
2,20,9/30/2011,4639.16,FALSE
2,20,10/7/2011,4682.22,FALSE
2,20,10/14/2011,3937.74,FALSE
2,20,10/21/2011,3944.78,FALSE
2,20,10/28/2011,4335.29,FALSE
2,20,11/4/2011,4623.25,FALSE
2,20,11/11/2011,4517.89,FALSE
2,20,11/18/2011,4609.69,FALSE
2,20,11/25/2011,9080.75,TRUE
2,20,12/2/2011,4496.79,FALSE
2,20,12/9/2011,4681.06,FALSE
2,20,12/16/2011,4858.32,FALSE
2,20,12/23/2011,7703.23,FALSE
2,20,12/30/2011,4632.03,TRUE
2,20,1/6/2012,5656.33,FALSE
2,20,1/13/2012,4767.65,FALSE
2,20,1/20/2012,5157.23,FALSE
2,20,1/27/2012,4868.72,FALSE
2,20,2/3/2012,6396.85,FALSE
2,20,2/10/2012,7270.45,TRUE
2,20,2/17/2012,6938.09,FALSE
2,20,2/24/2012,7272.5,FALSE
2,20,3/2/2012,7512.6,FALSE
2,20,3/9/2012,6431.1,FALSE
2,20,3/16/2012,6714.12,FALSE
2,20,3/23/2012,5641.89,FALSE
2,20,3/30/2012,5226.15,FALSE
2,20,4/6/2012,5640.9,FALSE
2,20,4/13/2012,5407.58,FALSE
2,20,4/20/2012,6064.11,FALSE
2,20,4/27/2012,5577.12,FALSE
2,20,5/4/2012,5345.25,FALSE
2,20,5/11/2012,6013.31,FALSE
2,20,5/18/2012,6321.54,FALSE
2,20,5/25/2012,6775.15,FALSE
2,20,6/1/2012,7119.73,FALSE
2,20,6/8/2012,7270.37,FALSE
2,20,6/15/2012,6286.46,FALSE
2,20,6/22/2012,6736.25,FALSE
2,20,6/29/2012,6977.56,FALSE
2,20,7/6/2012,7795.53,FALSE
2,20,7/13/2012,5855.37,FALSE
2,20,7/20/2012,6206.31,FALSE
2,20,7/27/2012,6021.36,FALSE
2,20,8/3/2012,6823.79,FALSE
2,20,8/10/2012,5915.87,FALSE
2,20,8/17/2012,4863.49,FALSE
2,20,8/24/2012,6030.39,FALSE
2,20,8/31/2012,5588.05,FALSE
2,20,9/7/2012,4927.99,TRUE
2,20,9/14/2012,4459.05,FALSE
2,20,9/21/2012,4515.17,FALSE
2,20,9/28/2012,4003.31,FALSE
2,20,10/5/2012,5288.22,FALSE
2,20,10/12/2012,4611.52,FALSE
2,20,10/19/2012,4463.78,FALSE
2,20,10/26/2012,3690.65,FALSE
2,21,2/5/2010,12636.72,FALSE
2,21,2/12/2010,11932.84,TRUE
2,21,2/19/2010,12645.93,FALSE
2,21,2/26/2010,12108.36,FALSE
2,21,3/5/2010,12268.19,FALSE
2,21,3/12/2010,11849.63,FALSE
2,21,3/19/2010,12110.53,FALSE
2,21,3/26/2010,10845.7,FALSE
2,21,4/2/2010,11413.2,FALSE
2,21,4/9/2010,10703.09,FALSE
2,21,4/16/2010,10197.11,FALSE
2,21,4/23/2010,10289.38,FALSE
2,21,4/30/2010,10978.42,FALSE
2,21,5/7/2010,12322.1,FALSE
2,21,5/14/2010,10583.82,FALSE
2,21,5/21/2010,10005.31,FALSE
2,21,5/28/2010,10882.75,FALSE
2,21,6/4/2010,11543.27,FALSE
2,21,6/11/2010,11615.82,FALSE
2,21,6/18/2010,11365.7,FALSE
2,21,6/25/2010,11821.97,FALSE
2,21,7/2/2010,11467.79,FALSE
2,21,7/9/2010,12155.36,FALSE
2,21,7/16/2010,12791.98,FALSE
2,21,7/23/2010,11060.01,FALSE
2,21,7/30/2010,11725.69,FALSE
2,21,8/6/2010,10766.95,FALSE
2,21,8/13/2010,9930.44,FALSE
2,21,8/20/2010,9702.27,FALSE
2,21,8/27/2010,10921.49,FALSE
2,21,9/3/2010,11285.44,FALSE
2,21,9/10/2010,9745.75,TRUE
2,21,9/17/2010,10302.25,FALSE
2,21,9/24/2010,9809.48,FALSE
2,21,10/1/2010,10544.26,FALSE
2,21,10/8/2010,9604.46,FALSE
2,21,10/15/2010,8948.53,FALSE
2,21,10/22/2010,9019.85,FALSE
2,21,10/29/2010,11195.53,FALSE
2,21,11/5/2010,10925.31,FALSE
2,21,11/12/2010,11716.35,FALSE
2,21,11/19/2010,11401.31,FALSE
2,21,11/26/2010,13362.66,TRUE
2,21,12/3/2010,11121.14,FALSE
2,21,12/10/2010,13236.88,FALSE
2,21,12/17/2010,16929.94,FALSE
2,21,12/24/2010,19078.6,FALSE
2,21,12/31/2010,8979.65,TRUE
2,21,1/7/2011,9574.93,FALSE
2,21,1/14/2011,8643.58,FALSE
2,21,1/21/2011,9135.87,FALSE
2,21,1/28/2011,9013.4,FALSE
2,21,2/4/2011,9147.97,FALSE
2,21,2/11/2011,10754.79,TRUE
2,21,2/18/2011,9837.68,FALSE
2,21,2/25/2011,9712.93,FALSE
2,21,3/4/2011,10740.44,FALSE
2,21,3/11/2011,9810.96,FALSE
2,21,3/18/2011,9772.01,FALSE
2,21,3/25/2011,8248.74,FALSE
2,21,4/1/2011,9624.28,FALSE
2,21,4/8/2011,9599.72,FALSE
2,21,4/15/2011,9219.99,FALSE
2,21,4/22/2011,9966.49,FALSE
2,21,4/29/2011,9816.53,FALSE
2,21,5/6/2011,10281.07,FALSE
2,21,5/13/2011,8960.17,FALSE
2,21,5/20/2011,8424.39,FALSE
2,21,5/27/2011,8606.54,FALSE
2,21,6/3/2011,8609.49,FALSE
2,21,6/10/2011,9474.59,FALSE
2,21,6/17/2011,9212.06,FALSE
2,21,6/24/2011,11085.94,FALSE
2,21,7/1/2011,10241.1,FALSE
2,21,7/8/2011,9499.1,FALSE
2,21,7/15/2011,8963.2,FALSE
2,21,7/22/2011,9152.1,FALSE
2,21,7/29/2011,9629.14,FALSE
2,21,8/5/2011,9035.35,FALSE
2,21,8/12/2011,8913.96,FALSE
2,21,8/19/2011,9409.3,FALSE
2,21,8/26/2011,8657.7,FALSE
2,21,9/2/2011,9390.45,FALSE
2,21,9/9/2011,8379.19,TRUE
2,21,9/16/2011,8567.34,FALSE
2,21,9/23/2011,9075.57,FALSE
2,21,9/30/2011,9189.47,FALSE
2,21,10/7/2011,9324.92,FALSE
2,21,10/14/2011,8782.91,FALSE
2,21,10/21/2011,9107.84,FALSE
2,21,10/28/2011,9556.5,FALSE
2,21,11/4/2011,9811.09,FALSE
2,21,11/11/2011,10535.35,FALSE
2,21,11/18/2011,9330.41,FALSE
2,21,11/25/2011,12030.12,TRUE
2,21,12/2/2011,9695.55,FALSE
2,21,12/9/2011,11415.99,FALSE
2,21,12/16/2011,14811.89,FALSE
2,21,12/23/2011,15774.84,FALSE
2,21,12/30/2011,7873.65,TRUE
2,21,1/6/2012,8154.63,FALSE
2,21,1/13/2012,8208.17,FALSE
2,21,1/20/2012,8457,FALSE
2,21,1/27/2012,7767.15,FALSE
2,21,2/3/2012,8852.23,FALSE
2,21,2/10/2012,9374.27,TRUE
2,21,2/17/2012,9390.08,FALSE
2,21,2/24/2012,9471.68,FALSE
2,21,3/2/2012,9860.07,FALSE
2,21,3/9/2012,9884.76,FALSE
2,21,3/16/2012,8989.2,FALSE
2,21,3/23/2012,8674.57,FALSE
2,21,3/30/2012,10124.45,FALSE
2,21,4/6/2012,10106.41,FALSE
2,21,4/13/2012,9092.4,FALSE
2,21,4/20/2012,8874.06,FALSE
2,21,4/27/2012,8133.31,FALSE
2,21,5/4/2012,8238.31,FALSE
2,21,5/11/2012,8270.06,FALSE
2,21,5/18/2012,8450.82,FALSE
2,21,5/25/2012,8227.68,FALSE
2,21,6/1/2012,7567.53,FALSE
2,21,6/8/2012,7823.94,FALSE
2,21,6/15/2012,7826.65,FALSE
2,21,6/22/2012,7672,FALSE
2,21,6/29/2012,7845.35,FALSE
2,21,7/6/2012,8662.35,FALSE
2,21,7/13/2012,7938.67,FALSE
2,21,7/20/2012,7230.31,FALSE
2,21,7/27/2012,8001.08,FALSE
2,21,8/3/2012,7937.24,FALSE
2,21,8/10/2012,8605.48,FALSE
2,21,8/17/2012,8420.22,FALSE
2,21,8/24/2012,7917,FALSE
2,21,8/31/2012,9235.42,FALSE
2,21,9/7/2012,9360.64,TRUE
2,21,9/14/2012,8612.57,FALSE
2,21,9/21/2012,7709.25,FALSE
2,21,9/28/2012,7547.16,FALSE
2,21,10/5/2012,9091.03,FALSE
2,21,10/12/2012,8406.99,FALSE
2,21,10/19/2012,7988.96,FALSE
2,21,10/26/2012,7985.45,FALSE
2,22,2/5/2010,20565.41,FALSE
2,22,2/12/2010,18694.14,TRUE
2,22,2/19/2010,16502.25,FALSE
2,22,2/26/2010,14974.46,FALSE
2,22,3/5/2010,15641.52,FALSE
2,22,3/12/2010,13264.44,FALSE
2,22,3/19/2010,13551.46,FALSE
2,22,3/26/2010,10029.49,FALSE
2,22,4/2/2010,10464.41,FALSE
2,22,4/9/2010,10361.36,FALSE
2,22,4/16/2010,10474.53,FALSE
2,22,4/23/2010,8997.68,FALSE
2,22,4/30/2010,10060.01,FALSE
2,22,5/7/2010,9182.24,FALSE
2,22,5/14/2010,10399.73,FALSE
2,22,5/21/2010,10289.97,FALSE
2,22,5/28/2010,8849.83,FALSE
2,22,6/4/2010,11361.09,FALSE
2,22,6/11/2010,11062.6,FALSE
2,22,6/18/2010,9879.54,FALSE
2,22,6/25/2010,10396.39,FALSE
2,22,7/2/2010,12224.64,FALSE
2,22,7/9/2010,11540.55,FALSE
2,22,7/16/2010,11140.59,FALSE
2,22,7/23/2010,11180.76,FALSE
2,22,7/30/2010,11691.19,FALSE
2,22,8/6/2010,11055.39,FALSE
2,22,8/13/2010,11264.56,FALSE
2,22,8/20/2010,10644.22,FALSE
2,22,8/27/2010,11915.81,FALSE
2,22,9/3/2010,10452.24,FALSE
2,22,9/10/2010,11873.87,TRUE
2,22,9/17/2010,11555.48,FALSE
2,22,9/24/2010,13615.73,FALSE
2,22,10/1/2010,14696.41,FALSE
2,22,10/8/2010,14939.1,FALSE
2,22,10/15/2010,12173.67,FALSE
2,22,10/22/2010,9966.46,FALSE
2,22,10/29/2010,10484.95,FALSE
2,22,11/5/2010,13902.53,FALSE
2,22,11/12/2010,13571.25,FALSE
2,22,11/19/2010,14285.09,FALSE
2,22,11/26/2010,27523.9,TRUE
2,22,12/3/2010,15348.29,FALSE
2,22,12/10/2010,21019.64,FALSE
2,22,12/17/2010,25600.58,FALSE
2,22,12/24/2010,34762.15,FALSE
2,22,12/31/2010,15074.49,TRUE
2,22,1/7/2011,11150,FALSE
2,22,1/14/2011,12046.19,FALSE
2,22,1/21/2011,12562.86,FALSE
2,22,1/28/2011,13738.33,FALSE
2,22,2/4/2011,17758.1,FALSE
2,22,2/11/2011,17697.6,TRUE
2,22,2/18/2011,20883.87,FALSE
2,22,2/25/2011,13562.47,FALSE
2,22,3/4/2011,14340.86,FALSE
2,22,3/11/2011,15905.92,FALSE
2,22,3/18/2011,15718.56,FALSE
2,22,3/25/2011,9725.22,FALSE
2,22,4/1/2011,12344.08,FALSE
2,22,4/8/2011,9672.64,FALSE
2,22,4/15/2011,7961.41,FALSE
2,22,4/22/2011,9352.63,FALSE
2,22,4/29/2011,9159.76,FALSE
2,22,5/6/2011,11119.84,FALSE
2,22,5/13/2011,8196.89,FALSE
2,22,5/20/2011,8631.15,FALSE
2,22,5/27/2011,9805.2,FALSE
2,22,6/3/2011,9688.27,FALSE
2,22,6/10/2011,9410.97,FALSE
2,22,6/17/2011,10376.42,FALSE
2,22,6/24/2011,8300.41,FALSE
2,22,7/1/2011,10634.8,FALSE
2,22,7/8/2011,10309.09,FALSE
2,22,7/15/2011,10723.28,FALSE
2,22,7/22/2011,10043.93,FALSE
2,22,7/29/2011,11300.23,FALSE
2,22,8/5/2011,11000.99,FALSE
2,22,8/12/2011,9584.55,FALSE
2,22,8/19/2011,10232.06,FALSE
2,22,8/26/2011,10035,FALSE
2,22,9/2/2011,9674.3,FALSE
2,22,9/9/2011,9682.67,TRUE
2,22,9/16/2011,8332.47,FALSE
2,22,9/23/2011,12058.33,FALSE
2,22,9/30/2011,11146.51,FALSE
2,22,10/7/2011,13124.1,FALSE
2,22,10/14/2011,9897.19,FALSE
2,22,10/21/2011,12870.24,FALSE
2,22,10/28/2011,11155.15,FALSE
2,22,11/4/2011,13929.14,FALSE
2,22,11/11/2011,13515.47,FALSE
2,22,11/18/2011,11046.93,FALSE
2,22,11/25/2011,26993.34,TRUE
2,22,12/2/2011,16016.91,FALSE
2,22,12/9/2011,18218.17,FALSE
2,22,12/16/2011,20351.91,FALSE
2,22,12/23/2011,29263.28,FALSE
2,22,12/30/2011,14628.24,TRUE
2,22,1/6/2012,13068.02,FALSE
2,22,1/13/2012,10981.26,FALSE
2,22,1/20/2012,11406.28,FALSE
2,22,1/27/2012,13919.73,FALSE
2,22,2/3/2012,16903.99,FALSE
2,22,2/10/2012,22875.87,TRUE
2,22,2/17/2012,21783.68,FALSE
2,22,2/24/2012,19685.76,FALSE
2,22,3/2/2012,17866.79,FALSE
2,22,3/9/2012,15300.79,FALSE
2,22,3/16/2012,14209.91,FALSE
2,22,3/23/2012,11234.12,FALSE
2,22,3/30/2012,10405.72,FALSE
2,22,4/6/2012,12376.26,FALSE
2,22,4/13/2012,8896.65,FALSE
2,22,4/20/2012,11817.63,FALSE
2,22,4/27/2012,10476.82,FALSE
2,22,5/4/2012,10603.89,FALSE
2,22,5/11/2012,9275,FALSE
2,22,5/18/2012,11921.94,FALSE
2,22,5/25/2012,8497.76,FALSE
2,22,6/1/2012,10169.55,FALSE
2,22,6/8/2012,10275.16,FALSE
2,22,6/15/2012,11635.22,FALSE
2,22,6/22/2012,9522.48,FALSE
2,22,6/29/2012,9840.5,FALSE
2,22,7/6/2012,11857.31,FALSE
2,22,7/13/2012,11690.51,FALSE
2,22,7/20/2012,11876.65,FALSE
2,22,7/27/2012,11423.75,FALSE
2,22,8/3/2012,12704.04,FALSE
2,22,8/10/2012,12684.7,FALSE
2,22,8/17/2012,11812.09,FALSE
2,22,8/24/2012,13507.19,FALSE
2,22,8/31/2012,12980.36,FALSE
2,22,9/7/2012,11284.18,TRUE
2,22,9/14/2012,11627.47,FALSE
2,22,9/21/2012,12869.42,FALSE
2,22,9/28/2012,10296.29,FALSE
2,22,10/5/2012,13876.22,FALSE
2,22,10/12/2012,14586.06,FALSE
2,22,10/19/2012,11371.19,FALSE
2,22,10/26/2012,13208.75,FALSE
2,23,2/5/2010,31836.69,FALSE
2,23,2/12/2010,30285.16,TRUE
2,23,2/19/2010,28701.21,FALSE
2,23,2/26/2010,24557.74,FALSE
2,23,3/5/2010,23409.21,FALSE
2,23,3/12/2010,24705.59,FALSE
2,23,3/19/2010,23955.93,FALSE
2,23,3/26/2010,22541.17,FALSE
2,23,4/2/2010,24528.69,FALSE
2,23,4/9/2010,25666.11,FALSE
2,23,4/16/2010,25322.71,FALSE
2,23,4/23/2010,26937.87,FALSE
2,23,4/30/2010,24395.64,FALSE
2,23,5/7/2010,27031.35,FALSE
2,23,5/14/2010,28229.56,FALSE
2,23,5/21/2010,30443.74,FALSE
2,23,5/28/2010,34551.07,FALSE
2,23,6/4/2010,37589.5,FALSE
2,23,6/11/2010,35947.03,FALSE
2,23,6/18/2010,40674.33,FALSE
2,23,6/25/2010,41345.21,FALSE
2,23,7/2/2010,33794.64,FALSE
2,23,7/9/2010,29561.94,FALSE
2,23,7/16/2010,27198.61,FALSE
2,23,7/23/2010,27646.32,FALSE
2,23,7/30/2010,28468.45,FALSE
2,23,8/6/2010,31867.29,FALSE
2,23,8/13/2010,31185.34,FALSE
2,23,8/20/2010,37294.48,FALSE
2,23,8/27/2010,37043.28,FALSE
2,23,9/3/2010,24405.12,FALSE
2,23,9/10/2010,20399.29,TRUE
2,23,9/17/2010,21264,FALSE
2,23,9/24/2010,20399.84,FALSE
2,23,10/1/2010,24515.96,FALSE
2,23,10/8/2010,28017.14,FALSE
2,23,10/15/2010,21958.53,FALSE
2,23,10/22/2010,25902.1,FALSE
2,23,10/29/2010,26298,FALSE
2,23,11/5/2010,33387.8,FALSE
2,23,11/12/2010,29464.48,FALSE
2,23,11/19/2010,30594.32,FALSE
2,23,11/26/2010,45629.58,TRUE
2,23,12/3/2010,34715.55,FALSE
2,23,12/10/2010,49921.17,FALSE
2,23,12/17/2010,59330,FALSE
2,23,12/24/2010,88454.23,FALSE
2,23,12/31/2010,20845.42,TRUE
2,23,1/7/2011,22442.3,FALSE
2,23,1/14/2011,27128.58,FALSE
2,23,1/21/2011,23282,FALSE
2,23,1/28/2011,21054.98,FALSE
2,23,2/4/2011,34523.05,FALSE
2,23,2/11/2011,30127.76,TRUE
2,23,2/18/2011,29243.1,FALSE
2,23,2/25/2011,26395.39,FALSE
2,23,3/4/2011,25809.29,FALSE
2,23,3/11/2011,25194.24,FALSE
2,23,3/18/2011,23432.65,FALSE
2,23,3/25/2011,24012.89,FALSE
2,23,4/1/2011,26136.34,FALSE
2,23,4/8/2011,24264.9,FALSE
2,23,4/15/2011,24445.53,FALSE
2,23,4/22/2011,24774.7,FALSE
2,23,4/29/2011,25165.59,FALSE
2,23,5/6/2011,22442.98,FALSE
2,23,5/13/2011,26030.76,FALSE
2,23,5/20/2011,24385.42,FALSE
2,23,5/27/2011,26340.51,FALSE
2,23,6/3/2011,32275.59,FALSE
2,23,6/10/2011,33681.83,FALSE
2,23,6/17/2011,36271.44,FALSE
2,23,6/24/2011,34244.66,FALSE
2,23,7/1/2011,27176.45,FALSE
2,23,7/8/2011,27656.15,FALSE
2,23,7/15/2011,24733.77,FALSE
2,23,7/22/2011,25475.53,FALSE
2,23,7/29/2011,24228.61,FALSE
2,23,8/5/2011,28666.85,FALSE
2,23,8/12/2011,28273.74,FALSE
2,23,8/19/2011,34842.33,FALSE
2,23,8/26/2011,36257.41,FALSE
2,23,9/2/2011,20713.87,FALSE
2,23,9/9/2011,19193.92,TRUE
2,23,9/16/2011,19278.61,FALSE
2,23,9/23/2011,20247.42,FALSE
2,23,9/30/2011,19305.23,FALSE
2,23,10/7/2011,21637.38,FALSE
2,23,10/14/2011,19174.31,FALSE
2,23,10/21/2011,26431.24,FALSE
2,23,10/28/2011,26066.91,FALSE
2,23,11/4/2011,31250.27,FALSE
2,23,11/11/2011,30482.45,FALSE
2,23,11/18/2011,25253.1,FALSE
2,23,11/25/2011,37493.36,TRUE
2,23,12/2/2011,35300.5,FALSE
2,23,12/9/2011,55473.53,FALSE
2,23,12/16/2011,49105.99,FALSE
2,23,12/23/2011,82601.72,FALSE
2,23,12/30/2011,32348.78,TRUE
2,23,1/6/2012,21735.59,FALSE
2,23,1/13/2012,20841.36,FALSE
2,23,1/20/2012,20133.52,FALSE
2,23,1/27/2012,19032.57,FALSE
2,23,2/3/2012,22572.73,FALSE
2,23,2/10/2012,30778.67,TRUE
2,23,2/17/2012,32908.23,FALSE
2,23,2/24/2012,24439.84,FALSE
2,23,3/2/2012,27084.02,FALSE
2,23,3/9/2012,26863.95,FALSE
2,23,3/16/2012,28185.45,FALSE
2,23,3/23/2012,23949.14,FALSE
2,23,3/30/2012,27934.15,FALSE
2,23,4/6/2012,32207.84,FALSE
2,23,4/13/2012,26763.12,FALSE
2,23,4/20/2012,27718.98,FALSE
2,23,4/27/2012,23811.86,FALSE
2,23,5/4/2012,30071.79,FALSE
2,23,5/11/2012,26503.72,FALSE
2,23,5/18/2012,28418.49,FALSE
2,23,5/25/2012,27119.98,FALSE
2,23,6/1/2012,32328.81,FALSE
2,23,6/8/2012,33841.84,FALSE
2,23,6/15/2012,35212.8,FALSE
2,23,6/22/2012,36067.2,FALSE
2,23,6/29/2012,30546.33,FALSE
2,23,7/6/2012,33375.79,FALSE
2,23,7/13/2012,27272.16,FALSE
2,23,7/20/2012,28345.05,FALSE
2,23,7/27/2012,25824.58,FALSE
2,23,8/3/2012,29065.41,FALSE
2,23,8/10/2012,29282.18,FALSE
2,23,8/17/2012,32212.01,FALSE
2,23,8/24/2012,35197.49,FALSE
2,23,8/31/2012,29981.95,FALSE
2,23,9/7/2012,21132.94,TRUE
2,23,9/14/2012,20513.8,FALSE
2,23,9/21/2012,19813.34,FALSE
2,23,9/28/2012,16752.99,FALSE
2,23,10/5/2012,23322.7,FALSE
2,23,10/12/2012,29792.09,FALSE
2,23,10/19/2012,21873.41,FALSE
2,23,10/26/2012,26574,FALSE
2,24,2/5/2010,9731.05,FALSE
2,24,2/12/2010,11838.72,TRUE
2,24,2/19/2010,9620.64,FALSE
2,24,2/26/2010,8785.76,FALSE
2,24,3/5/2010,8678.56,FALSE
2,24,3/12/2010,7650.12,FALSE
2,24,3/19/2010,6416.62,FALSE
2,24,3/26/2010,5995.61,FALSE
2,24,4/2/2010,8839.61,FALSE
2,24,4/9/2010,8731.12,FALSE
2,24,4/16/2010,7025.53,FALSE
2,24,4/23/2010,6527.13,FALSE
2,24,4/30/2010,5279.71,FALSE
2,24,5/7/2010,6856.03,FALSE
2,24,5/14/2010,5971.1,FALSE
2,24,5/21/2010,7352.65,FALSE
2,24,5/28/2010,7605.71,FALSE
2,24,6/4/2010,7865.05,FALSE
2,24,6/11/2010,6938.34,FALSE
2,24,6/18/2010,6542.43,FALSE
2,24,6/25/2010,6341.13,FALSE
2,24,7/2/2010,7864.03,FALSE
2,24,7/9/2010,5930.88,FALSE
2,24,7/16/2010,5785.82,FALSE
2,24,7/23/2010,7873.69,FALSE
